id,developer
1124142,CREATIVE ASSEMBLY
1124143,duckenheimer
1124144,Rising Moon Games
1124145,eSolutions Nordic
1124147,Owlcat Games
1124149,Cattle Call
1124149,Kadokawa Games
1124151,Owlcat Games
1124152,Ambiera
1124154,CREATIVE ASSEMBLY
1124154,Sega
1124155,HAMSTER
1124155,UPL
1124157,Survios
1124159,3StrakGames
1124160,Game Nacional
1124160,B & GN Team
1124161,Sunlight Games
1124162,A. V. Dossow
1124163,Bloober Team
1124165,Chameleon Gallery
1124165,Jonathan Turner
1124166,No. 25
1124167,Voltage
1124169,Verae Games
1124171,Smobile
1124174,Hobofeller
1124175,Zen Studios
1124177,Black River Studios
1124178,Nippon Ichi Software
1124178,NIS America
1124179,A. V. Dossow
1124180,Fuwawuri
1124183,BadLand Games
1124183,Best Ride Simulators
1124184,Digerati
1124184,Hoochoo Game Studios
1124187,Bloober Team
1124190,EMIKA_GAMES
1124192,Key
1124192,Visual Arts
1124193,Tilting Point LLC
1124195,Bruce Brown Films
1124196,Genius Inc
1124197,Artifex Mundi
1124197,Sunward Games
1124198,Chequered Ink Ltd
1124200,Key
1124200,Visual Arts
1124201,No. 25
1124202,Tilting Point LLC
1124203,fotocopiadora
1124205,deckerwolf
1124206,First Triangle
1124208,dotmoon
1124210,Hoppiper26
1124215,Eldritch Renaissance Cake
1124216,TangledVirus
1124217,AGaming+ Studio
1124220,EpiXR Games
1124221,Nirvana
1124222,Kistler Benjamin
1124222,Benjamin Kistler
1124223,Breakthrough Gaming LLC
1124226,1917 Studios
1124227,Perfecto Carballo Oliveira
1124232,bandicoot
1124236,JAYFLGAMES
1124237,Magework Studios
1124238,Arcus Plume
1124240,JanvierTV
1124241,Adisa Game Studio
1124242,Poobslag
1124244,JAYFLGAMES
1124247,West Wind Games
1124247,Golden Eggs Studio
1124249,bandicoot
1124250,Clay Dragon Games
1124251,astragon Entertainment GmbH
1124251,stillalive studios
1124252,8FLOOR
1124252,Creobit
1124253,Genius Studio Japan
1124256,Johan Scherft
1124256,Second Maze
1124258,Rebound CG.
1124259,Sony Interactive Entertainment
1124259,TiGames
1124261,Gracias
1124264,Level Infinite
1124264,Sharkmob
1124265,Twelve Tiles
1124266,Kongregate
1124267,Dark Crystal Games
1124268,Xalavier Nelson Jr.
1124272,Jack King-Spooner
1124273,Jack King-Spooner
1124275,Natsume inc. Japan
1124276,Crytivo
1124276,Far-Flung Games
1124277,astragon Entertainment GmbH
1124277,stillalive studios
1124278,8FLOOR
1124278,Creobit
1124279,Gracias
1124280,"Fat T-800 Albert ""Edvard"""
1124281,Genius Studio Japan
1124282,Kongregate
1124285,Johan Scherft
1124285,Second Maze
1124286,Jake Clover
1124288,SCS Software
1124290,Dark Crystal Games
1124293,Dolores Entertainment
1124299,Matteo Dalmasso
1124301,Studio Z 3D
1124302,EastAsiaSoft
1124302,Chronik Spartan Games
1124305,Samustai
1124305,Amortiz Games
1124306,TheMURAmatsu
1124310,Subsoap
1124312,Ghost Time Games
1124313,Dolores Entertainment
1124315,Matteo Dalmasso
1124316,Square Enix Creative Business Unit IV
1124316,Square Enix
1124317,Studio Z 3D
1124320,Max Bize
1124321,Yames
1124323,Focus Entertainment
1124323,Saber Software
1124327,Kistler Benjamin
1124328,Saber Interactive
1124328,Focus Entertainment
1124329,Ndymario
1124331,Gales Corp.
1124331,ViiGames
1124332,Lazy Dev Games
1124333,Draknek & Friends
1124335,SuperPowerUpGames
1124336,Numskull Games
1124336,Ground Shatter Ltd.
1124338,THOMAS CLAUS UND FRANK MENZEL
1124340,YAW Studios
1124340,Silesia Games
1124342,WayForward
1124342,Ziggurat Interactive
1124343,Blue Horizon Studios
1124345,Finite Reflections Studios
1124347,"Intelligent Systems Co., Ltd."
1124347,Nintendo
1124350,Lazy Dev Games
1124352,Orangepixel
1124352,Apogee Software
1124353,Bandai Namco Entertainment
1124356,Annapurna Interactive
1124356,Beethoven & Dinosaur
1124358,THOMAS CLAUS UND FRANK MENZEL
1124362,WayForward
1124362,Ziggurat Interactive
1124364,Yames
1124365,Ubisoft Montreal
1124369,Kistler Benjamin
1124370,Saber Interactive
1124370,Focus Entertainment
1124371,Ndymario
1124372,Smobile
1124373,lbdl GameStudio
1124374,MoustacheBanana
1124375,MediaTale
1124378,Stellar Parallax Studios
1124379,Stickware Studios
1124383,Smobile
1124384,Bandai Namco Studios
1124384,Bandai Namco Entertainment
1124385,lbdl GameStudio
1124388,Stickware Studios
1124389,Zoink Games
1124389,EA Originals
1124393,untoxa
1124394,MoustacheBanana
1124396,MediaTale
1124398,ToastieLabs
1124399,Happy Broccoli Games
1124399,Fellow Traveller
1124406,Robert Doman
1124408,Tamalaki
1124410,2K
1124410,Visual Concepts
1124412,Visual Concepts
1124412,2K
1124413,Baltoro Games
1124416,MistyMountainStudio
1124416,Gamera Games
1124417,Robert Doman
1124418,Stickware Studios
1124420,Visual Concepts
1124420,2K
1124421,Singlecore Games
1124422,PunGo Game
1124423,ChiliDog Interactive
1124423,HugePixel
1124424,zeriben
1124428,Gigantum Games
1124428,Wertex Games
1124429,"Otterrific Games, LLC"
1124431,Big Fish Games
1124431,Elephant Games
1124433,Breakthrough Gaming LLC
1124434,Angry Birds Play Project
1124436,ChillworksDev
1124437,Leonardo Price
1124438,Tenkaiyo
1124439,Blaze Epic
1124441,Phoboslab
1124442,Snoman Gaming
1124444,Raw Thrills
1124444,Nintendo
1124445,AtomTeam
1124446,Cryptomines S.A
1124448,Wemade Connect
1124450,Epic Games
1124452,SQ-COM
1124453,AtomTeam
1124455,Tenkaiyo
1124456,Phoboslab
1124457,Raw Thrills
1124457,Nintendo
1124459,Wemade Connect
1124460,Epic Games
1124462,Paws Menu
1124464,Genius Studio Japan
1124467,Big Village Games
1124468,Coreffect Interactive
1124470,Dumativa Game Studio
1124471,The Irregular Corporation
1124471,Floating Origin Studios
1124473,Arkane Studios
1124473,Bethesda Softworks
1124474,Uri
1124475,Bethesda Softworks
1124475,Arkane Studios
1124478,Nighthawk Interactive
1124478,Collecting Smiles
1124479,Rebellion
1124484,Ubisoft Entertainment
1124484,Ubisoft Montreal
1124485,MythoLogic Interactive
1124485,Johan Hjärpe
1124486,Manekoware
1124489,Ubisoft Entertainment
1124489,Ubisoft Montreal
1124490,Rebellion
1124491,Ratalaika Games
1124491,Marcos Game Dev
1124492,ANIY Studio
1124493,QUByte Interactive
1124495,mc2games
1124496,Anatoliy Loginovskikh
1124497,Team Caecus
1124497,The Caecus
1124499,lightUP
1124499,Ratalaika Games
1124507,ShadeBlade
1124508,Scary Cube
1124509,World tree
1124509,Bearded Eye
1124510,Atelier 801
1124513,Waveor
1124514,Eagle Dynamics
1124515,Studio Thunderhorse
1124515,Humble Games
1124516,BucketPlay Inc.
1124518,Z-Software
1124518,Dustwind Studios
1124519,IGG.COM
1124521,"Disney Electronic Content, Inc."
1124521,ILMxLAB
1124523,HeartBeat Games
1124523,Drago Entertainment
1124525,BucketPlay Inc.
1124526,Waveor
1124529,Desert Fox
1124530,Auden Jin
1124530,Auden Cho-Wong
1124533,Glass Bottom Games
1124535,Perp Games
1124535,Anshar Studios
1124536,HoYoverse
1124538,Odd Bug Studios
1124538,United Label Games
1124539,Dininho
1124540,Ocean Media
1124541,ENTERGRAM
1124541,Prekano
1124542,Flat Hill Games
1124544,Anshar Publishing
1124544,Anshar Studios
1124547,"Mobile & Game Studio, Inc."
1124547,G-MODE Corporation
1124549,Tunermaxx Media GmbH
1124551,Otomate
1124551,Idea Factory
1124552,Bossa Studios
1124552,Curve Digital
1124553,Puppet Combo
1124553,Henry Hoare
1124554,HAMSTER
1124554,Jaleco
1124555,Caribdis
1124556,"Rocket Studio, Inc."
1124556,Bushiroad
1124557,Chucklefish Games
1124557,Pixpil Studio
1124558,Juggler Games
1124558,Klabater
1124559,Nemlei
1124560,Anshar Publishing
1124560,Anshar Studios
1124561,Sega
1124566,Odd Bug Studios
1124566,United Label Games
1124567,ENTERGRAM
1124567,Prekano
1124569,Flat Hill Games
1124571,Anshar Publishing
1124571,Anshar Studios
1124574,Tunermaxx Media GmbH
1124577,Puppet Combo
1124577,Henry Hoare
1124578,Chucklefish Games
1124578,Pixpil Studio
1124579,KMS
1124579,EXNOA LLC
1124581,Team Shaman
1124582,Crytek
1124583,Merge Games
1124583,Lince Works
1124585,Gamtropy
1124591,Elder Tree Games
1124591,Seth Gordon
1124593,Odd Bug Studios
1124593,United Label Games
1124597,Rockhead Studios
1124599,Greylock Studio
1124599,Digerati Distribution
1124602,Crytek
1124606,Erupting Avocado
1124607,Merge Games
1124607,Lince Works
1124608,8-4
1124608,tobyfox
1124609,tobyfox
1124610,Elder Tree Games
1124610,Seth Gordon
1124614,Qubic Games
1124614,Vixa Games
1124615,0 Deer Soft
1124618,thesebonesalone
1124619,0reo
1124623,Loser/s
1124624,Future Friends Games
1124624,Johannes Gäbler
1124625,Uruca Game Studio
1124626,Popagenda
1124626,Something We Made
1124627,Odd Bug Studios
1124627,United Label Games
1124630,No Strike
1124630,Eroge Japan
1124631,Château de Versailles
1124637,Atomic Realm
1124638,Kelobyte Oy
1124640,Bagenzo
1124642,owlyboi
1124644,citrucee
1124645,SUNSOFT
1124648,aleros.io
1124650,Bad Kid Games
1124651,VR Storm Studio
1124652,Pepite Studios
1124653,Corduroy
1124653,Siberian Mouse
1124657,Ember Lab
1124658,Axyos Games
1124661,Mistery Labs
1124665,Ember Lab
1124666,Homecoming Studio
1124667,Saber Interactive
1124667,Paramount Pictures
1124668,Unicube
1124668,Team17
1124672,RAWFISH
1124673,Saber Interactive
1124673,Paramount Pictures
1124676,Ryu ga Gotoku Studios
1124676,Sega
1124677,PID Games
1124677,WhileOne Productions
1124681,Hatoge
1124683,Ember Lab
1124685,Polyducks
1124687,Ryu ga Gotoku Studios
1124687,Sega
1124689,7FH
1124689,Ferrante Crafts
1124692,Ember Lab
1124695,CT Matthews
1124697,Unicube
1124697,Team17
1124699,Homecoming Studio
1124700,Love Conquers All Games
1124705,Flaregames
1124706,Insane_Gazebo
1124710,pinkypads
1124711,Kemco
1124711,Exe-Create Inc.
1124712,Pixelberry Studios
1124714,Art Games Studio
1124716,Piranha Games
1124716,Fireshine Games
1124717,Minato Soft
1124722,Meteor Mug
1124723,Heavy Sheep
1124725,Papertiger Studio
1124725,Gamera Games
1124726,Blizzard Entertainment
1124729,HAMSTER
1124729,Namco
1124731,Square Enix Creative Business Unit IV
1124731,Square Enix
1124732,daniserranu
1124732,debugChicken
1124734,Muse Games
1124734,Curve Digital
1124735,HAMSTER
1124735,Namco
1124736,Render Cube
1124736,Toplitz Productions
1124737,ROTU Entertainment
1124738,Scoopy Studios
1124738,Ishan Mandal
1124740,离忧先生
1124740,CubeGame
1124741,离忧先生
1124741,CubeGame
1124742,Xbox Game Studios
1124742,Rare
1124743,HAMSTER
1124743,Namco
1124745,Travian Games
1124748,Piranha Games
1124748,Fireshine Games
1124749,Konami
1124750,Render Cube
1124750,Toplitz Productions
1124751,Konami
1124753,Modern Storyteller
1124753,Dear Villagers
1124754,Scoopy Studios
1124754,Ishan Mandal
1124755,Konami
1124756,Exptional Global
1124756,NetEase Games
1124757,Square Enix Creative Business Unit IV
1124757,Square Enix
1124760,Rogue Games
1124760,Playfellow Studio
1124761,Smarto Club
1124761,Whitethorn Games
1124762,Andy Sztark
1124765,Relic Entertainment
1124765,Sega
1124766,Reckoner Industries
1124766,The Iterative Collective
1124767,Fista Games
1124769,Namco
1124769,HAMSTER
1124771,Just For Games
1124771,Xaloc Studios
1124772,Valorware
1124773,Raw Fury
1124773,Shedworks
1124775,Erabit Studios
1124775,Fun Square Games
1124776,Blizzard Entertainment
1124778,Modern Storyteller
1124778,Dear Villagers
1124779,Reckoner Industries
1124779,The Iterative Collective
1124780,JanduSoft
1124780,Kaneda Games
1124783,Ryu ga Gotoku Studios
1124783,Sega
1124786,Oliver Keppelmüller
1124787,Dailypasta
1124788,Alex Hall
1124789,Honey Bunny
1124791,DillyFrame
1124791,DillyFrameGames
1124793,Matajuegos
1124794,Genius Studio Japan
1124797,Mike Klubnika
1124799,DotEmu
1124799,Yooreka Studio
1124800,Sega
1124800,Ryu ga Gotoku Studios
1124801,AZARASHI SOFTWARE PLUS ONE
1124803,Kagura Games
1124804,KPC
1124806,Silky's Plus
1124807,Kojima Productions
1124807,505 Games
1124808,Terror Dog Studio
1124809,3D: Doom Daddy Digital
1124810,Gametry
1124811,Kitten Fortress
1124812,Fengraf Games
1124814,Fengraf Games
1124817,Dailypasta
1124818,Genius Studio Japan
1124819,Sewer Cat
1124819,EastAsiaSoft
1124820,DotEmu
1124820,Yooreka Studio
1124823,KPC
1124825,Kojima Productions
1124825,505 Games
1124827,Two Lof Bees
1124828,NDR008
1124830,RedStudio
1124831,Monochrome Paris
1124831,Hatinh Interactive
1124834,Justin Avila
1124840,Bandai Namco Entertainment Inc.
1124841,Gracias
1124842,Breakthrough Gaming LLC
1124847,Boardwalk Arcade
1124849,Digerati
1124849,Dog Kiss Studio
1124850,Boardwalk Arcade
1124853,Cloudy Games LLC
1124854,EA Canada
1124854,Electronic Arts
1124856,Winged Cloud
1124856,StarlightTree Games
1124857,Mark Sparling
1124858,ENDESGA
1124861,Success
1124861,exA-Arcadia
1124863,Microids
1124863,Blazing Griffin
1124865,Old School Vibes
1124867,Genius Otome Studio
1124872,Cinamon Games
1124873,Sometimes You
1124874,Ratloop Games Canada
1124874,Frontier Foundry
1124877,Historia Inc
1124878,kaleidoscube
1124878,Mixtvision
1124879,Jett Lee
1124880,idealCat
1124880,City From Naught
1124884,Tribute Games
1124884,Zenovia
1124885,Mobius Digital
1124885,Annapurna Interactive
1124888,Historia Inc
1124889,Tustin2121
1124890,kaleidoscube
1124890,Mixtvision
1124891,We Create Stuff
1124891,Modus Games
1124892,Annapurna Interactive
1124892,Mobius Digital
1124893,Vakio
1124893,CIRCLE Entertainment
1124895,Glowstick Entertainment
1124896,Cinamon Games
1124900,idealCat
1124900,City From Naught
1124902,Gametry
1124905,Sometimes You
1124906,Ratloop Games Canada
1124906,Frontier Foundry
1124907,Tendogames
1124908,Versus Evil
1124908,@unepic_fran
1124909,Amazon Game Studios
1124912,French Bread
1124912,Delightworks
1124913,MBA International
1124914,FlyingCubicle
1124915,vikintor
1124916,Incube8 Games
1124918,Adam Zuber
1124921,VuVuu
1124922,French Bread
1124922,Delightworks
1124923,FlyingCubicle
1124924,mada labo
1124924,MangaGamer
1124928,Adam Zuber
1124929,Feardemic
1124929,NC Studio
1124931,Ubisoft Paris
1124931,Ubisoft Entertainment
1124932,Melting Parrot
1124937,"Atari, Inc."
1124937,Nickervision Studios
1124938,Star Maid Games
1124940,Incube8 Games
1124941,City Connection
1124941,SUCCESS Corp.
1124942,Freedom Games
1124942,Megaglope Studios
1124946,10tons Ltd.
1124947,KOMOE Game
1124948,NIS America
1124948,Nihon Falcom
1124950,Milestone
1124953,office5656
1124953,D3Publisher
1124955,Cogoo
1124956,Tim Venekamp
1124959,KOMOE Game
1124961,Eugen Systems
1124964,Coatsink Software
1124964,Oculus Studios
1124966,Draknek & Friends
1124966,Corey Martin
1124967,Square Enix
1124967,Deck Nine
1124968,Bleakmill
1124968,Headup Games
1124970,Nerd Monkeys
1124971,CryTechGames
1124971,CryneX
1124973,Cogoo
1124974,Gakken
1124974,MAGES.
1124975,HugePixel
1124978,Milestone
1124979,ROBI Studios
1124979,Graffiti Games
1124980,Enodo Games
1124982,GameBuoyGames - Michael Towns
1124983,Idea Factory
1124983,QuinRose
1124984,Mojang Studios
1124985,Numskull Games
1124985,Red Phantom Games
1124986,City Connection
1124987,Desert Fox
1124988,Studio Pixel Punk
1124988,Humble Games
1124990,Minato Soft
1124991,City Connection
1124991,SUCCESS Corp.
1124992,French Bread
1124992,Delightworks
1124994,SUCCESS Corp.
1124994,City Connection
1124996,Artisan Studios
1124996,Dear Villagers
1125000,KOMOE Game
1125001,EastAsiaSoft
1125001,Pippin Games
1125002,Eugen Systems
1125003,Freebird Games
1125005,Skystone Games
1125005,Ludus Games
1125007,Bleakmill
1125007,Headup Games
1125008,Nerd Monkeys
1125012,Cogoo
1125013,Gakken
1125013,MAGES.
1125014,Good Shepherd Entertainment
1125014,ACE Team
1125015,Markt+Technik Verlag GmbH
1125015,KORION
1125016,DOJI Educational Innovations
1125017,cryptocarsworld
1125021,Konami
1125022,NAOS Software
1125022,DOJI
1125023,Idea Factory
1125023,QuinRose
1125024,Nihon Falcom
1125025,CAVE Interactive CO
1125025,G-MODE Corporation
1125026,Desert Fox
1125027,GIBBING TREE
1125028,French Bread
1125028,Delightworks
1125031,KOMOE Game
1125033,office5656
1125033,D3Publisher
1125035,Twin Sword Studio
1125036,DOJI Educational Innovations
1125037,Konami
1125038,GameBuoyGames - Michael Towns
1125039,Ephemera Games
1125040,Buffa Software
1125041,Numskull Games
1125041,Red Phantom Games
1125042,Desert Fox
1125043,GIBBING TREE
1125044,City Connection
1125044,SUCCESS Corp.
1125047,LockedOn Games
1125049,Failbetter Games
1125049,Mary Goodden
1125050,CraftyWeazel
1125051,TheRoboZ
1125052,Sigyaad Team
1125053,Webzen
1125053,Inutan
1125054,Clever Endeavour Games
1125054,Merge Games
1125055,Ziggurat Interactive
1125055,Softdisk Publishing
1125058,AutoAttack Games
1125060,Antler
1125061,astragon Entertainment
1125061,Stefan Kelnberger
1125062,CrazyGroupTrio
1125065,Light of Creators
1125067,Wolverine Studios
1125068,CraftyWeazel
1125069,the voices games
1125070,NecroCatic Games
1125072,Autumn Chen
1125074,Phoenixx Inc.
1125076,2 Left Thumbs
1125076,TwoPM Studios
1125082,The PixelSM64
1125084,MyACG Studio
1125085,Failbetter Games
1125085,Mary Goodden
1125086,Myself
1125089,TheRoboZ
1125091,John Szymanski
1125091,New Blood
1125092,Ziggurat Interactive
1125092,Softdisk Publishing
1125093,Blue Life
1125094,AutoAttack Games
1125095,Slider Games
1125096,io
1125099,Galen Games
1125100,EA Sports
1125100,EA Vancouver
1125101,EA Sports
1125101,EA Vancouver
1125102,NecroCatic Games
1125103,Autumn Chen
1125105,Webzen
1125105,Inutan
1125107,Prime Matter
1125107,Snapshot Games
1125110,Lemuria
1125114,B.J. Best
1125115,EA Canada
1125115,Electronic Arts
1125116,CraftyWeazel
1125118,0Cube
1125120,The PixelSM64
1125122,Fireblitz
1125123,Myself
1125125,Kallisti777
1125126,Sigyaad Team
1125128,Clever Endeavour Games
1125128,Merge Games
1125131,Smobile
1125132,AutoAttack Games
1125133,Slider Games
1125134,Gadir Team
1125136,Kaze Emanuar
1125140,LevelHead
1125144,Last Dimension
1125146,James Paddock
1125147,Puchi
1125148,Melancholy Marionette
1125150,Fiendish Fiction
1125152,Kaze Emanuar
1125153,EA Sports
1125153,EA Vancouver
1125154,Mushroomallow
1125156,Dudebulge
1125158,Ecomasphere Games
1125158,Peter Ward
1125161,Gaggle Studios
